oc_return lastname
oc_return email
oc_return telephone
oc_return product
oc_return model
oc_return quantity
oc_return opened
oc_return return_reason_id
oc_return return_action_id
oc_return return_status_id
oc_return comment
oc_return date_ordered
oc_return date_added
oc_return date_modified
oc_return_action return_action_id
oc_return_action language_id
oc_return_action name
oc_return_history return_history_id
oc_return_history return_id
oc_return_history return_status_id
oc_return_history notify
oc_return_history comment
oc_return_history date_added
oc_return_reason return_reason_id
oc_return_reason language_id
oc_return_reason name
oc_return_status return_status_id
oc_return_status language_id
oc_return_status name
oc_review review_id
oc_review product_id
oc_review customer_id
oc_review author
oc_review text
oc_review rating
oc_review status
oc_review date_added
oc_review date_modified
oc_seo_url seo_url_id
oc_seo_url store_id
oc_seo_url language_id
oc_seo_url query
oc_seo_url keyword
oc_session session_id
oc_session data
oc_session expire
oc_settemplate code
oc_settemplate key
oc_settemplate value
oc_settemplate serialized
oc_setting setting_id
oc_setting store_id
oc_setting code
oc_setting key
oc_setting value
oc_setting serialized
oc_shipping_courier shipping_courier_id
oc_shipping_courier shipping_courier_code
oc_shipping_courier shipping_courier_name
oc_statistics statistics_id
oc_statistics code
oc_statistics value
oc_stock_status stock_status_id
oc_stock_status language_id
oc_stock_status name
oc_store store_id
oc_store name
oc_store url
oc_store ssl
oc_suppler form_id
oc_suppler suppler_id
oc_suppler name
oc_suppler main
oc_suppler sort_order
oc_suppler rate
oc_suppler ratep
oc_suppler ratek
oc_suppler cod
oc_suppler item
oc_suppler cat
oc_suppler qu
oc_suppler price
oc_suppler descrip
oc_suppler pic_ext
oc_suppler manuf
oc_suppler warranty
oc_suppler ad
oc_suppler status
oc_suppler my_cat
oc_suppler my_qu
oc_suppler my_price
oc_suppler my_descrip
oc_suppler my_manuf
oc_suppler my_mark
oc_suppler weight
oc_suppler length
oc_suppler width
oc_suppler height
oc_suppler parent
oc_suppler hide
oc_suppler newphoto
oc_suppler my_photo
oc_suppler cheap
oc_suppler addopt
oc_suppler addseo
oc_suppler related
oc_suppler updte
oc_suppler pmanuf
oc_suppler upattr
oc_suppler upopt
oc_suppler upname
oc_suppler myplus
oc_suppler cprice
oc_suppler minus
oc_suppler chcode
oc_suppler importseo
oc_suppler sorder
oc_suppler spec
oc_suppler upurl
oc_suppler ref
oc_suppler ref1
oc_suppler addattr
oc_suppler exsame
oc_suppler sku2
oc_suppler parss
oc_suppler points
oc_suppler places
oc_suppler parsi
oc_suppler pointi
oc_suppler placei
oc_suppler parsc
oc_suppler pointc
oc_suppler placec
oc_suppler parsp
oc_suppler pointp
oc_suppler placep
oc_suppler parsd
oc_suppler pointd
oc_suppler placed
oc_suppler parsm
oc_suppler pointm
oc_suppler placem
oc_suppler parsk
oc_suppler parsq
oc_suppler pointq
oc_suppler placeq
oc_suppler bprice
oc_suppler kmenu
oc_suppler catcreate
oc_suppler stay
oc_suppler joen
oc_suppler off
oc_suppler umanuf
oc_suppler onn
oc_suppler refer
oc_suppler disc
oc_suppler newurl
oc_suppler upc
oc_suppler ean
oc_suppler mpn
oc_suppler ddata
oc_suppler bonus
oc_suppler ddesc
oc_suppler qu_discount
oc_suppler plusopt
oc_suppler idcat
oc_suppler t_ref
oc_suppler t_ref1
oc_suppler termin
oc_suppler t_status
oc_suppler onoff
oc_suppler zero
oc_suppler metka
oc_suppler jopt
oc_suppler optsku
oc_suppler newproduct
oc_suppler opt_prices
oc_suppler opt_fotos
oc_suppler usd
oc_suppler serie
oc_suppler sleep
oc_suppler ffile
oc_suppler rprice
oc_suppler subfolder
oc_suppler delimiter
oc_suppler skuprefix
oc_suppler formdate
oc_suppler_attributes nom_id
oc_suppler_attributes form_id
oc_suppler_attributes attr_ext
oc_suppler_attributes attr_point
oc_suppler_attributes attribute_id
oc_suppler_attributes tags
oc_suppler_attributes filter_group_id
oc_suppler_base_price nom_id
oc_suppler_base_price product_id
oc_suppler_base_price model
oc_suppler_base_price bprice
oc_suppler_base_price bpack
oc_suppler_base_price brate
oc_suppler_base_price bsuppler
oc_suppler_base_price bdisc
oc_suppler_base_price bmin
oc_suppler_base_price bav
oc_suppler_base_price bmax
oc_suppler_base_price optimal
oc_suppler_base_price market_percent_to_price
oc_suppler_base_price market_percent_to_bprice
oc_suppler_base_price market_percent_to_bdprice
oc_suppler_data nom_id
oc_suppler_data form_id
oc_suppler_data cat_ext
oc_suppler_data category_id
oc_suppler_data pic_int
oc_suppler_data cat_plus
oc_suppler_options nom_id
oc_suppler_options form_id
oc_suppler_options option_id
oc_suppler_options opt
oc_suppler_options opt_point
oc_suppler_options po
oc_suppler_options ko
oc_suppler_options pr
oc_suppler_options we
oc_suppler_options option_required
oc_suppler_options art
oc_suppler_options foto
oc_suppler_options opt_pref
oc_suppler_options opt_margin
oc_suppler_price nom_id
oc_suppler_price form_id
oc_suppler_price nom
oc_suppler_price ident
oc_suppler_price mratek
oc_suppler_price param
oc_suppler_price point
oc_suppler_price noprice
oc_suppler_price paramnp
oc_suppler_price pointnp
oc_suppler_price baseprice
oc_suppler_ref nom_id
oc_suppler_ref product_id
oc_suppler_ref ident
oc_suppler_ref url
oc_suppler_ref price
oc_suppler_seo nom_id
oc_suppler_seo form_id
oc_suppler_seo prod_title
oc_suppler_seo prod_meta_desc
oc_suppler_seo prod_desc
oc_suppler_seo prod_keyword
oc_suppler_seo prod_h1
oc_suppler_seo prod_photo
oc_suppler_seo cat_title
oc_suppler_seo cat_meta_desc
oc_suppler_seo cat_desc
oc_suppler_seo manuf_title
oc_suppler_seo manuf_meta_desc
oc_suppler_seo manuf_desc
oc_suppler_seo seo_1
oc_suppler_seo seo_2
oc_suppler_seo seo_3
oc_suppler_seo seo_4
oc_suppler_seo seo_5
oc_suppler_seo seo_6
oc_suppler_seo seo_7
oc_suppler_seo seo_8
oc_suppler_seo seo_9
oc_suppler_seo seo_10
oc_suppler_seo seo_11
oc_suppler_seo seo_12
oc_suppler_seo seo_13
oc_suppler_seo seo_14
oc_suppler_seo seo_15
oc_suppler_seo seo_16
oc_suppler_seo seo_17
oc_suppler_seo seo_18
oc_suppler_seo seo_19
oc_suppler_seo seo_20
oc_suppler_seo seo_r1
oc_suppler_seo seo_r2
oc_suppler_seo seo_r3
oc_suppler_seo seo_r4
oc_suppler_seo seo_r5
oc_suppler_seo seo_r6
oc_suppler_seo prod_url
oc_suppler_sku nom_id
oc_suppler_sku sku_id
oc_suppler_sku product_id
oc_suppler_sku_description nom_id
oc_suppler_sku_description sku_id
oc_suppler_sku_description sku
oc_suppler_sku_description store_id
oc_tax_class tax_class_id
oc_tax_class title
oc_tax_class description
oc_tax_class date_added
oc_tax_class date_modified
oc_tax_rate tax_rate_id
oc_tax_rate geo_zone_id
oc_tax_rate name
oc_tax_rate rate
oc_tax_rate type
oc_tax_rate date_added
oc_tax_rate date_modified
oc_tax_rate_to_customer_group tax_rate_id
oc_tax_rate_to_customer_group customer_group_id
oc_tax_rule tax_rule_id
oc_tax_rule tax_class_id
oc_tax_rule tax_rate_id
oc_tax_rule based
oc_tax_rule priority
oc_theme theme_id
oc_theme store_id
oc_theme theme
oc_theme route
oc_theme code
oc_theme date_added
oc_translation translation_id
oc_translation store_id
oc_translation language_id
oc_translation route
oc_translation key
oc_translation value
oc_translation date_added
oc_upload upload_id
oc_upload name
oc_upload filename
oc_upload code
oc_upload date_added
oc_user user_id
oc_user user_group_id
oc_user username
oc_user password
oc_user salt
oc_user firstname
oc_user lastname
oc_user email
oc_user image
oc_user code
oc_user ip
oc_user status
oc_user date_added
oc_user_group user_group_id
oc_user_group name
oc_user_group permission
oc_voucher voucher_id
oc_voucher order_id
oc_voucher code
oc_voucher from_name
oc_voucher from_email
oc_voucher to_name
oc_voucher to_email
oc_voucher voucher_theme_id
oc_voucher message
oc_voucher amount
oc_voucher status
oc_voucher date_added
oc_voucher_history voucher_history_id
oc_voucher_history voucher_id
oc_voucher_history order_id
oc_voucher_history amount
oc_voucher_history date_added
oc_voucher_theme voucher_theme_id
oc_voucher_theme image
oc_voucher_theme_description voucher_theme_id
oc_voucher_theme_description language_id
oc_voucher_theme_description name
oc_weight_class weight_class_id
oc_weight_class value
oc_weight_class_description weight_class_id
oc_weight_class_description language_id
oc_weight_class_description title
oc_weight_class_description unit
oc_zone zone_id
oc_zone country_id
oc_zone name
oc_zone code
oc_zone status
oc_zone_to_geo_zone zone_to_geo_zone_id
oc_zone_to_geo_zone country_id
oc_zone_to_geo_zone zone_id
oc_zone_to_geo_zone geo_zone_id
oc_zone_to_geo_zone date_added
oc_zone_to_geo_zone date_modified
